Track,Album Name,Artist,Release Date,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Playlist Reach,Apple Music Playlist Count,SiriusXM Spins,Deezer Playlist Count,Amazon Playlist Count,Shazam Counts,Explicit Track
A Cara do Crime Ns Incom,A Cara do Crime Ns Incom,Mc Poze do Rodo,2021-05-27,167885356.0,35425.0,5269761.0,196485248.0,14.0,86.0,17.0,7.0,288490.0,1
Overseas,Overseas,DBlock Europe,2021-11-18,216354398.0,90545.0,5425432.0,33939271.0,14.0,10.0,4.0,11.0,1065136.0,1
I P ME TU P,I P ME TU P,Geolier,2024-07-02,85967228.0,4033.0,5992539.0,615937940.0,14.0,86.0,2.0,22.0,162032.0,0
Monster Shawn Mendes amp Justin Bieber,Monster,Shawn Mendes,2020-11-20,606018960.0,77941.0,24028281.0,147014107.0,129.0,86.0,39.0,38.0,2455342.0,0
Last Friday Night TGIF,Teenage Dream,Katy Perry,2010-01-01,1144535829.0,170779.0,83827327.0,1563364588.0,85.0,79.0,40.0,31.0,4134026.0,0
Circo Loco,Her Loss,Drake,2022-04-11,201467069.0,74719.0,15970383.0,97746040.0,25.0,633.0,5.0,8.0,765958.0,1
Kiss Me More feat SZA,Kiss Me More feat SZA,Doja Cat,2021-08-04,1823871908.0,8460.0,1666482.0,2309356254.0,90.0,86.0,2.0,2.0,854584.0,0
Cann Sa,Cann Sa,Semicenk,2023-04-21,141252425.0,15291.0,5154828.0,297624271.0,11.0,86.0,1.0,17.0,523400.0,0
Limbo,Freddies Inferno,Freddie Dredd,2022-11-08,290154153.0,78735.0,11859340.0,909289.0,8.0,3.0,10.0,1.0,2165418.0,1
Laad Piya Ke,Laad Piya Ke,Raju Punjabi,2022-04-05,17675254.0,894.0,101013.0,23808458.0,28.0,86.0,15.0,17.0,65032.0,0
Coco Cola,Coco Cola,Ruchika Jangid,2020-04-09,16483067.0,1547.0,487542.0,97746040.0,28.0,86.0,15.0,17.0,41569.0,0
DUELE EL CORAZON,The RCAList Vol 2,Enrique Iglesias,2016-01-01,654612558.0,69811.0,19744540.0,393609199.0,81.0,80.0,72.0,27.0,9176132.0,0
The Code,The Code,Nemo,2024-02-29,52925522.0,4755.0,12993786.0,2606582.0,37.0,86.0,35.0,34.0,178195.0,0
Jlale,Jlale,Bb trickz,2024-02-05,23649304.0,1089.0,13373487.0,2297932.0,5.0,85.0,4.0,17.0,114774.0,0
A Puro Dolor,A Puro Dolor  Single,Gabito Ballesteros,2023-02-12,145332157.0,8065.0,19954898.0,1351870315.0,8.0,7.0,8.0,4.0,233530.0,0
Baddie,IVE MINE,IVE,2023-10-13,97738080.0,9673.0,7806354.0,563430275.0,13.0,39.0,4.0,18.0,198905.0,0
Prisoner feat Dua Lipa,Prisoner feat Dua Lipa,Miley Cyrus,2020-11-20,795449825.0,89489.0,26707311.0,18039448.0,199.0,65.0,72.0,38.0,2311374.0,0
Why Not,Why Not,Ghostface Playa,2022-01-04,187925725.0,56849.0,20452829.0,1740665.0,12.0,86.0,2.0,1.0,1400731.0,1
Got It On Me,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-03-07,501468322.0,167938.0,19174702.0,45400.0,8.0,86.0,4.0,17.0,855218.0,1
intro end of the world,eternal sunshine,Ariana Grande,2024-08-03,216386557.0,6696.0,14339377.0,97746040.0,15.0,86.0,1.0,7.0,367285.0,1
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1994-01-01,1810649765.0,109411.0,45003974.0,29891688.0,418.0,139.0,143.0,125.0,6531412.0,0
La Rompe Corazones,La Rompe Corazones,Daddy Yankee,2017-01-13,526264393.0,48041.0,19056854.0,252888925.0,38.0,51.0,30.0,15.0,1741563.0,0
QUE ME FALTE TODO,QUE ME FALTE TODO,Luck Ra,2023-10-26,83544478.0,7535.0,12487998.0,224854786.0,2.0,86.0,17.0,1.0,80972.0,0
How To Fly Abbey Road Remaster 2024,Caress Your Soul Abbey Road Remaster 2024,Sticky Fingers,2024-08-03,190342124.0,60.0,16287.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Dj Dayak Full Beat Lagu Malihi Janji,Dj Dayak Full Beat Lagu Malihi Janji,Jeremya Ginting,2022-06-12,3211473.0,678.0,245209.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Si Estuvisemos Ju,X 100PRE,Bad Bunny,2018-12-23,893876704.0,86788.0,30501893.0,149369272.0,21.0,86.0,10.0,1.0,1305163.0,1
360,360,Charli xcx,2024-10-05,31940305.0,3363.0,94336088.0,190472731.0,85.0,132.0,38.0,69.0,50140.0,1
GATA ONLY Con Cris MJ,GATA ONLY Con Cris MJ,FloyyMenor,2024-02-02,668280514.0,3.0,346.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
El Perd,Full Circle The Live Anthology,Nicky Jam,2011-11-20,869024663.0,91687.0,30002977.0,270306685.0,111.0,78.0,69.0,43.0,6946052.0,0
Love Scars,A Love Letter To You,Trippie Redd,2017-05-14,402970867.0,78206.0,11962192.0,32722.0,51.0,86.0,15.0,1.0,745513.0,1
Die Hard,Mr Morale  The Big Steppers,Kendrick Lamar,2022-05-13,318340376.0,83638.0,10749840.0,7985091.0,36.0,121.0,8.0,33.0,1032548.0,1
Akher Yawm,Akher Yawm  Single,Ghaliaa,2023-07-08,447624.0,133.0,28248.0,97746040.0,28.0,86.0,15.0,17.0,42579.0,0
Ascend,Ascend  Single,Dezko,2023-09-06,76305266.0,31142.0,26310863.0,863864.0,8.0,19.0,18.0,17.0,1327579.0,0
SI SABE FERXXO,SI SABE FERXXO,Blessd,2024-01-24,124020754.0,8723.0,37831803.0,400807241.0,17.0,38.0,21.0,13.0,194069.0,1
Wind Up Missin You,Wind Up Missin You  Single,Tucker Wetmore,2024-03-29,58496778.0,5573.0,30858408.0,185661403.0,22.0,10.0,15.0,13.0,233617.0,1
No Limit,No Limit,GEazy,2017-07-09,660710453.0,90212.0,20770256.0,203173355.0,122.0,100.0,21.0,25.0,5468546.0,1
ten,ten,Fred again,2023-10-13,80795111.0,29807.0,14707999.0,97746040.0,30.0,45.0,11.0,15.0,394864.0,0
Dance For Me 1 2 3  Stutter Techno,Dance For Me 1 2 3 Stutter Techno,Sonny Wern,2023-06-10,87323895.0,31519.0,22810387.0,97746040.0,20.0,86.0,22.0,10.0,403097.0,0
Paro,Paro,Nej,2021-05-21,120054361.0,36872.0,4548963.0,113281222.0,6.0,86.0,8.0,17.0,2275813.0,1
HOPE,HOPE,NF,2023-02-16,164875589.0,40366.0,16074335.0,110745374.0,10.0,86.0,5.0,7.0,557175.0,0
On My Way,On My Way,Alan Walker,2019-03-21,670068696.0,75834.0,16363220.0,350041385.0,57.0,86.0,25.0,17.0,4910579.0,1
You Need To Calm Down,You Need To Calm Down,Taylor Swift,2019-06-14,935098853.0,63937.0,44356528.0,281696624.0,159.0,379.0,39.0,59.0,2751022.0,0
Dancin In The C,Dancin In The Country,Tyler Hubbard,2022-08-19,142607318.0,17721.0,11539344.0,97746040.0,28.0,131.0,2.0,26.0,596894.0,0
Starting Over,Starting Over,Chris Stapleton,2020-08-27,320586187.0,52739.0,9354750.0,414350862.0,50.0,86.0,12.0,35.0,1663359.0,0
295,Moosetape,Sidhu Moose Wala,2021-05-15,267897492.0,21677.0,5861599.0,628498.0,8.0,86.0,15.0,3.0,335298.0,0
Gangstas Paradise feat LV,And You Dont Stop  A Celebration of 50 Years of Hip Hop,Coolio,2023-11-08,1666699743.0,7.0,2021.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Gulabi Sharara,Gulabi Sharara,Inder Arya,2023-07-27,17389541.0,1613.0,158758.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Otro Atardecer,Un Verano Sin Ti,Bad Bunny,2022-06-05,426439016.0,58352.0,12590067.0,20261939.0,15.0,2.0,2.0,3.0,961174.0,0
lle de Sen,lle de Sen  Single,Muti,2023-11-17,49630584.0,7644.0,1077118.0,304330982.0,3.0,86.0,1.0,17.0,182499.0,0
Soweto,Outlaw,Victony,2022-06-05,133353888.0,40696.0,2870988.0,15477584.0,43.0,17.0,7.0,13.0,3191942.0,1
Enjoy,Enjoy,Jux,2023-07-14,7403756.0,2938.0,535879.0,97746040.0,7.0,86.0,1.0,17.0,963170.0,0
Poland,Poland  Single,Lil Yachty,2022-04-10,142817891.0,52177.0,9387393.0,97746040.0,30.0,1846.0,12.0,3.0,194400.0,1
BBY BOO,BBY BOO,iZaak,2023-12-21,6172030.0,1159.0,1788765.0,1207655028.0,1.0,167.0,15.0,17.0,55459.0,1
Brillarosa,Dolido Pero No Arrepentido  EP,Fuerza Regida,2024-09-02,69834726.0,3512.0,8863236.0,125921167.0,14.0,86.0,4.0,17.0,259092.0,0
Bertaraf,Sir,Canbay  Wolker,2023-09-29,71190581.0,7887.0,3440542.0,294412315.0,5.0,86.0,2.0,17.0,412007.0,0
U My Everything feat Drake,In Sexyy We Trust,Sexyy Red,2024-05-24,13671209.0,1332.0,35500278.0,126237885.0,42.0,86.0,4.0,61.0,130550.0,1
Devil Eyes,Providence,Hippie Sabotage,2016-05-02,769295129.0,195653.0,20289921.0,9087.0,10.0,86.0,8.0,8.0,8579839.0,0
m y  l i f e with 21 Savage  Morray,The OffSeason,J Cole,2021-05-14,436133194.0,124236.0,21455262.0,26806812.0,78.0,14.0,7.0,16.0,1399160.0,1
Im Yours,DDB Hitzone Best Of 2008,Jason Mraz,2008-01-01,1878098512.0,241725.0,103480270.0,1243907.0,230.0,257.0,404.0,84.0,12571538.0,0
Going Going Gone,Growin Up,Luke Combs,2022-06-24,192633758.0,25097.0,5307004.0,231390112.0,12.0,199.0,1.0,8.0,420418.0,0
HISS,HISS,Megan Thee Stallion,2024-01-26,80952546.0,6104.0,23088210.0,617644065.0,26.0,43.0,10.0,27.0,136893.0,1
Baarish Ki Jaaye,Baarish Ki Jaaye,B Praak,2021-03-27,53064181.0,6163.0,1029980.0,242150653.0,1.0,86.0,15.0,2.0,216531.0,0
Company,Company,Emiway Bantai,2023-01-22,39899018.0,2423.0,691567.0,795121.0,28.0,86.0,15.0,4.0,71016.0,0
get him back,GUTS,Olivia Rodrigo,2023-08-09,287164579.0,1732.0,465956.0,97746040.0,15.0,86.0,15.0,17.0,854584.0,0
LA PEOPLE,LA PEOPLE,Peso Pluma,2023-06-22,261311116.0,21917.0,17543809.0,37990067.0,4.0,86.0,2.0,5.0,220819.0,1
BRAZILIAN DANA P,BRAZILIAN DANA P,6YNTHMANE,2023-12-05,185914923.0,28387.0,19122650.0,86472968.0,1.0,86.0,2.0,5.0,1114212.0,1
REACT,REACT,Switch Disco,2023-01-13,137897920.0,26625.0,54204917.0,149081593.0,73.0,7.0,56.0,23.0,1621052.0,0
Ocean,OCEAN,KAROL G,2019-03-05,312111545.0,30520.0,12759646.0,25343710.0,32.0,392.0,28.0,19.0,1139084.0,0
Wrecked,Wrecked,Imagine Dragons,2021-02-07,309587427.0,57487.0,5571645.0,318221542.0,38.0,64.0,15.0,31.0,3334562.0,0
Think U The Shit Fart,Think U The Shit Fart,Ice Spice,2024-01-26,82013588.0,8321.0,17390936.0,296107101.0,15.0,514.0,12.0,21.0,504447.0,1
Brown Munde,Brown Munde,AP Dhillon,2020-09-18,267617808.0,37741.0,5454166.0,97746040.0,20.0,86.0,1.0,2.0,557124.0,0
KalloFeatAjay HoodaPooja Hooda,KalloFeatAjay HoodaPooja Hooda,Komal Choudhary,2023-10-25,15483918.0,978.0,136801.0,880969649.0,1.0,86.0,15.0,17.0,854584.0,0
pov,Positions,Ariana Grande,2020-10-30,541397856.0,62958.0,23901981.0,4630208.0,47.0,328.0,7.0,13.0,1320353.0,0
Dancing On My Own,Dancing On My Own,Calum Scott,2016-11-03,1232373956.0,134807.0,70718949.0,49841169.0,101.0,86.0,41.0,17.0,5361735.0,0
Stay With Me,Full Circle The Live Anthology,Sam Smith,2011-11-20,2086460781.0,167759.0,96423336.0,2879491.0,259.0,1073.0,271.0,92.0,12655149.0,0
Back Then Right Now,Back Then Right Now,Tyler Hubbard,2023-08-09,26917389.0,3411.0,8706253.0,4054.0,17.0,5.0,6.0,16.0,229650.0,0
Boucan feat Franglish,Boucan feat Franglish,KeBlack,2024-04-25,21670034.0,1989.0,6717297.0,97746040.0,20.0,86.0,22.0,24.0,349565.0,1
Fulanito,Fulanito,Becky G,2021-03-06,254118106.0,38980.0,11054219.0,74410741.0,70.0,421.0,13.0,20.0,821982.0,0
Only Love Can Hurt Like This feat Teddy Swims  Remix,Only Love Can Hurt Like This feat Teddy Swims  Single,Paloma Faith,2022-09-23,10296798.0,1307.0,1725637.0,97746040.0,5.0,86.0,3.0,17.0,63534.0,0
Business feat Naza,Business feat Naza,DYSTINCT,2023-01-06,74769930.0,34206.0,3353721.0,34331053.0,12.0,86.0,5.0,17.0,1152489.0,0
MANIAC,ODDINARY,Stray Kids,2022-03-18,293724552.0,27089.0,8506820.0,208694354.0,7.0,255.0,6.0,17.0,591662.0,0
A Real Playa,A Real Playa  Single,Parsa Nani,2024-05-24,17255.0,17.0,64478.0,97746040.0,2.0,86.0,1.0,17.0,1867.0,0
Mona Lisa  SpiderMan Across the SpiderVerse Deluxe Edition,Mona Lisa  SpiderMan Across the SpiderVerse Deluxe Edition  Single,Dominic Fike,2023-02-06,148686610.0,37054.0,15004163.0,97746040.0,55.0,86.0,10.0,5.0,740382.0,0
ADI,LA NENA DE ARGENTINA,Maria Becerra,2022-08-12,172082938.0,15951.0,6701830.0,17350637.0,3.0,456.0,8.0,10.0,308507.0,1
Something About You,Something About You,Eyedress,2021-03-06,438511316.0,96233.0,22697396.0,1722430.0,4.0,37.0,3.0,8.0,1611142.0,0
Patadas de Ahogado,Patadas de Ahogado,LATIN MAFIA,2023-03-11,127503950.0,18981.0,16280436.0,35520584.0,20.0,59.0,25.0,31.0,775879.0,0
After LIKE,After LIKE  Single,IVE,2022-08-22,365203093.0,28691.0,12128682.0,170632648.0,25.0,122.0,6.0,19.0,613332.0,0
So Far,So Far,florias,2023-10-03,10554.0,18.0,541.0,97746040.0,28.0,86.0,15.0,17.0,275.0,0
idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-07-21,1091185920.0,114997.0,28172038.0,21852096.0,37.0,22.0,14.0,26.0,2223597.0,0
Debo Entender,Debo Entender,Santa Fe Klan,2019-12-12,335856859.0,27383.0,5458230.0,4571704.0,8.0,1.0,6.0,3.0,973063.0,0
Vem Desestressar,Vem Desestressar,MC PH,2024-04-04,35473387.0,3432.0,20567305.0,14913529.0,4.0,86.0,15.0,16.0,38259.0,1
Darkside,Darkside,Alan Walker,2018-07-27,596469106.0,81058.0,16282307.0,254564290.0,32.0,86.0,16.0,11.0,2538154.0,0
Call Me Every Day feat WizKid,Call Me Every Day feat WizKid,Chris Brown,2022-06-17,125056212.0,43939.0,9282167.0,58989712.0,53.0,271.0,16.0,33.0,1524739.0,0
Worlds Smallest Violin,OK ORCHESTRA,AJR,2021-01-01,343227483.0,71196.0,5509068.0,988296994.0,9.0,554.0,4.0,6.0,2936528.0,1
Thot Shit,Thot Shit,Megan Thee Stallion,2021-11-06,319372639.0,63421.0,26904800.0,50913560.0,91.0,175.0,15.0,39.0,1499357.0,1
Money Trees,good kid mAAd city Deluxe,Kendrick Lamar,2012-01-01,1476217041.0,352198.0,59811242.0,9778.0,117.0,7.0,32.0,13.0,6010383.0,1
Si La Calle Llama  Remix,3MEN2 KBRN,Eladio Carrion,2023-03-17,190420514.0,39949.0,11667012.0,3843594.0,20.0,86.0,3.0,4.0,315999.0,1
Kusu Kusu feat Pamela Jain,Top Hits  Single,Dev Negi,2021-12-22,239850720.0,32312.5,13264111.5,239634640.0,28.0,86.0,15.0,17.0,854584.0,0
Waffle House,Waffle House,Jonas Brothers,2023-07-04,139105802.0,16162.0,24753071.0,1051178417.0,66.0,1787.0,19.0,17.0,573574.0,0
Tacata,Tacata,Tiagz,2023-11-08,39715603.0,13502.0,1974605.0,389715914.0,28.0,282.0,1.0,17.0,854584.0,0
Got Me Started,Got Me Started,Troye Sivan,2023-09-20,125169958.0,19673.0,11567850.0,1095965496.0,60.0,3.0,29.0,30.0,982286.0,1
Low,SOS,SZA,2022-09-12,452881574.0,59064.0,17662712.0,9997.0,22.0,56.0,13.0,1.0,884773.0,1
Night Changes,FOUR Deluxe,One Direction,2014-11-17,1548151634.0,154325.0,92409509.0,1693474545.0,66.0,17.0,36.0,19.0,5939223.0,0
De Los Besos Que Te Di,De Los Besos Que Te Di,Christian Nodal,2019-04-15,518477840.0,40921.0,13324377.0,20695397.0,39.0,190.0,18.0,31.0,1164732.0,0
BRODYAGA FUNK,BRODYAGA FUNK  EP,Eternxlkz,2023-11-17,73316998.0,6863.0,23952817.0,97746040.0,2.0,86.0,15.0,17.0,698469.0,1
Private Jet,Mafia Musik,D Savage,2023-02-17,3608717.0,3268.0,109837.0,1600044.0,28.0,86.0,15.0,17.0,854584.0,1
DNA,DAMN,Kendrick Lamar,2017-04-14,1157112366.0,185660.0,44429618.0,165019302.0,191.0,63.0,45.0,34.0,2244068.0,1
Or Nah feat The Weeknd Wiz Khalifa and DJ Mustard  Remix,Or Nah feat The Weeknd Wiz Khalifa and DJ Mustard Remix Version,Ty Dolla ign,2014-10-06,949312501.0,152498.0,28278237.0,148190236.0,30.0,86.0,7.0,8.0,2633407.0,1
Baklava,Baklava  Single,Gya,2024-04-15,5633595.0,418.0,286571.0,30591117.0,2.0,86.0,1.0,17.0,50894.0,0
bye,eternal sunshine,Ariana Grande,2024-08-03,127408697.0,6270.0,16012094.0,53107845.0,13.0,83.0,9.0,12.0,89167.0,0
BIZCOCHITO,Find Your Line Official Music from GRAN TURISMO 7,ROSAL,2022-04-03,222910969.0,42182.0,10406462.0,20397038.0,34.0,2464.0,23.0,28.0,1284746.0,1
Veggie Dance,Veggie Dance,Gracies Corner,2024-05-04,2279039.0,222.0,58855.0,97746040.0,1.0,86.0,15.0,6.0,33195.0,0
Love Me Like You Do  From Fifty Shades Of Grey,Love Me Like You Do From Fifty Shades Of Grey,Ellie Goulding,2015-01-02,1532983094.0,116546.0,49188494.0,97746040.0,216.0,86.0,107.0,78.0,19968269.0,0
Still Dont Know My Name,Euphoria Original Score from the HBO Series,Labrinth,2019-04-10,666107710.0,127503.0,40134293.0,4405061.0,71.0,23.0,27.0,9.0,4161911.0,0
Sittin On Top Of The World,Sittin On Top Of The World  Single,Burna Boy,2023-01-06,44751795.0,23415.0,3622192.0,60598905.0,44.0,855.0,11.0,29.0,343757.0,1
Si Fuera F,Si Fuera Fcil  Si,Grupo Marca Registrada,2022-05-27,285183501.0,28319.0,13770276.0,97746040.0,6.0,86.0,2.0,3.0,411987.0,0
Broke In A Minute,Broke In A Minute,Tory Lanez,2020-07-02,407015049.0,116527.0,22947586.0,13257357.0,30.0,86.0,32.0,6.0,712141.0,1
Mahiya Ve Gal Sun Mahiya Vey,Mahiya Ve Gal Sun Mahiya Vey  Single,Nimra Mehra,2023-09-29,209649.0,70.0,513.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Engana Dizendo Que Ama,Dos Prdios De,Veigh,2023-05-19,142474379.0,25470.0,5055407.0,97746040.0,8.0,86.0,8.0,16.0,153295.0,1
In Case You Didnt Know,Brett Young EP,Brett Young,2016-01-01,560774282.0,62305.0,14198815.0,545706587.0,38.0,36.0,5.0,45.0,3920740.0,0
Arcngel Bzrp Music Sessions Vol,Arcngel Bzrp Music Sessions Vol 54  Si,Bizarrap,2023-03-22,146680564.0,28883.0,9546255.0,1778092.0,8.0,14.0,13.0,5.0,199628.0,0
Tu No Vive Asi feat Mambo Kingz  DJ Luian,Tu No Vive Asi feat Mambo Kingz  DJ Luian,Arc,2016-09-30,462055272.0,54302.0,17847539.0,563886727.0,11.0,86.0,7.0,3.0,1569987.0,1
HVN ON EARTH with Kodak Black,HVN ON EARTH,Lil Tecca,2023-08-18,114669893.0,39763.0,21760033.0,97746040.0,2.0,10.0,3.0,17.0,250753.0,1
Gently feat Bad Bunny,For All The Dogs,Drake,2023-06-10,123630149.0,25645.0,5218214.0,407.0,19.0,340.0,7.0,8.0,761861.0,1
It Aint Me with Selena Gomez,It Aint Me with Selena Gomez,Kygo,2017-02-16,1430439855.0,150179.0,55438878.0,129321931.0,210.0,217.0,110.0,40.0,13603866.0,0
Baarish Ban Jaana,Baarish Ban Jaana,Payal Dev,2021-03-06,70622319.0,4554.0,1202197.0,1955607.0,3.0,86.0,15.0,17.0,162219.0,0
I CANT STOP ME,Eyes Wide Open,TWICE,2020-10-26,384886220.0,32051.0,9361355.0,63358966.0,31.0,9.0,8.0,7.0,643653.0,0
Take What You Want feat Ozzy Osbourne  Travis Scott,Hollywoods Bleeding,Post Malone,2019-06-09,622690472.0,108263.0,18637177.0,10067736.0,36.0,2.0,10.0,24.0,2184126.0,0
Filhaal2 Mohabbat,Filhaal2 Mohabbat,B Praak,2021-06-07,72348363.0,6300.0,1979759.0,1919497.0,5.0,86.0,15.0,2.0,209262.0,0
8am in Charlotte,For All The Dogs,Drake,2023-06-10,81093233.0,34004.0,4164888.0,97746040.0,7.0,1.0,3.0,17.0,385268.0,1
Vivir Mi Vida,3,Marc Anthony,2013-07-23,618671056.0,78822.0,28465181.0,263879004.0,112.0,253.0,46.0,56.0,4858889.0,0
Lullaby  BadWolf Remix,Lullaby BadWolf Remix,TRMEET,2023-03-24,18204.0,113.0,5777.0,97746040.0,28.0,86.0,15.0,17.0,964.0,0
Love Not War The Tampa Beat,Love Not War The Tampa Beat Remixes feat Jason Derulo,Jason Derulo,2020-11-19,286179073.0,51888.0,9569404.0,225346751.0,99.0,86.0,28.0,1.0,4522347.0,0
WHERE SHE GOES,nadie sabe lo que va a pasar ma,Bad Bunny,2023-10-13,717849037.0,11199.0,4402776.0,97746040.0,16.0,86.0,15.0,17.0,854584.0,1
Lose Yourself  From 8 Mile Soundtrack,8 Mile,Eminem,2002-10-29,2194935773.0,345119.0,97808878.0,339086425.0,252.0,86.0,127.0,75.0,10419522.0,1
My Oh My,My Oh My,Ava Max,2024-04-04,20012688.0,2365.0,37158651.0,56157311.0,51.0,21.0,21.0,67.0,142814.0,0
Not My Fault with Megan Thee Stallion,Not My Fault with Megan Thee Stallion,Rene,2023-12-15,81494626.0,8973.0,20213928.0,97746040.0,23.0,137.0,39.0,24.0,854584.0,1
willow,evermore,Taylor Swift,2020-10-12,844790027.0,67136.0,50350718.0,139953667.0,167.0,131.0,29.0,77.0,1987676.0,0
100 MESSAGGI,100 MESSAGGI,Lazza,2024-02-27,69972816.0,5282.0,6183983.0,59168102.0,13.0,86.0,3.0,25.0,854584.0,1
OUT OUT feat Charli XCX  Saweetie,OUT OUT feat Charli XCX  Saweetie,Joel Corry,2021-08-13,509445605.0,105947.0,68408965.0,97746040.0,124.0,307.0,72.0,37.0,3151561.0,0
C,VICE VERSA,Rauw Alejandro,2021-06-25,596905923.0,83179.0,20128974.0,12050206.0,72.0,181.0,18.0,25.0,1086469.0,1
What,Scary Hours 2,Drake,2021-05-03,383261731.0,94964.0,21697781.0,112914243.0,62.0,377.0,27.0,26.0,854584.0,1
Turn On The Lights again feat Future,USB,Fred again,2022-01-17,190872805.0,102679.0,49713000.0,97746040.0,44.0,1.0,16.0,26.0,1617989.0,0
Despdase,Boca Chueca Vol 1,Carin Leon,2024-01-06,10557337.0,393.0,42329224.0,2297932.0,9.0,86.0,6.0,17.0,110707.0,1
Mommy Mommy Give Me Yummy,Mommy Mommy Give Me Yummy,D Billions,2021-04-20,239850720.0,49.0,4311.0,97746040.0,28.0,86.0,15.0,17.0,7925.0,0
Illegal Weapon,Illegal Weapon,Garry Sandhu,2017-09-25,67999897.0,12496.0,2290221.0,34439336.0,12.0,86.0,1.0,3.0,335509.0,0
Starships,Crave Volume 7,Nicki Minaj,2012-01-01,1125407888.0,189848.0,71457898.0,177791254.0,149.0,206.0,53.0,28.0,10373004.0,1
Calidad,Calidad,Grupo Firme,2022-12-07,308915484.0,18763.0,9876263.0,97746040.0,6.0,86.0,1.0,17.0,972534.0,0
Watch Me,This Is A Challenge,Silento,2016-12-16,387389363.0,20.0,1347.0,176675712.0,28.0,1.0,15.0,17.0,854584.0,0
Send My Love To Your New Lover,25,Adele,2015-11-20,1064599051.0,89443.0,24441546.0,1677484200.0,116.0,108.0,37.0,18.0,8268701.0,0
Chakalitos,Chakalitos,Angi Fire,2023-07-22,14137400.0,1570.0,171193.0,4356346.0,28.0,86.0,15.0,17.0,154184.0,0
No Hay Nadie M,No Hay Nadie M,Sebastian Yatra,2018-01-26,546219103.0,43372.0,12705005.0,223743334.0,21.0,102.0,31.0,18.0,24199.0,0
Rather Be feat Jess Glynne,I Cry When I Laugh,Clean Bandit,2013-01-01,1327093253.0,188363.0,58299660.0,528574920.0,250.0,214.0,162.0,78.0,25620314.0,0
Into Your Arms feat Ava Max,Into Your Arms feat Ava Max,Witt Lowry,2018-08-06,390529605.0,68181.0,10506568.0,133226735.0,17.0,12.0,7.0,4.0,9200822.0,1
Ramenez la coupe  la ma,Ramenez la coupe  la ma,Vegedream,2018-07-17,482859077.0,154354.0,9307449.0,3048497.0,58.0,86.0,30.0,6.0,4684186.0,0
1000 Blunts,Sing Me a Lullaby My Sweet Temptation,uicideboy,2022-07-29,189588270.0,43837.0,2663499.0,4870198.0,28.0,86.0,15.0,17.0,240381.0,1
BrooklynBloodPop,BrooklynBloodPop,SyKo,2020-07-27,289085486.0,76485.0,8876090.0,86473112.0,4.0,86.0,15.0,2.0,4423775.0,1
Baby Songs,Baby Lullaby  Relaxing Piano Baby Lullabies Baby Songs and Nursery Rhymes for Baby Sleep and Newborn Natural Sleep Aid,Baby Lullaby,2014-10-23,5484513.0,36.0,9217.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Mdchen auf dem P,Mdchen auf dem P,LucaDante Spadafora,2023-12-05,119141939.0,46323.0,14389973.0,103548221.0,21.0,86.0,15.0,13.0,409234.0,0
Cuando Te Bes,Cuando Te Bes,Becky G,2018-02-08,588021470.0,51865.0,15227639.0,114202446.0,20.0,36.0,24.0,18.0,1621041.0,0
Lutt Putt Gaya From Dunki,Lutt Putt Gaya From Dunki,Pritam,2023-11-22,54461319.0,3298.0,5676613.0,506287027.0,5.0,86.0,15.0,13.0,121292.0,0
girl,girl,Dom Dolla,2024-07-06,1920905.0,945.0,44490548.0,97746040.0,33.0,2.0,22.0,39.0,12191.0,0
Clout feat Cardi B,FATHER OF 4,Offset,2019-02-22,306221125.0,61432.0,15468892.0,272146133.0,50.0,102.0,24.0,12.0,2066390.0,1
I love you,I love you,Dadju,2023-08-12,70592513.0,10432.0,9086026.0,236171714.0,25.0,86.0,25.0,24.0,1203361.0,0
Loucura,Amor e,Borges,2023-12-12,79782529.0,10849.0,8194521.0,462163988.0,9.0,86.0,18.0,16.0,854584.0,1
Forget About Us,Forget About Us,Perrie,2024-12-04,16171953.0,1439.0,18871474.0,143422306.0,40.0,86.0,38.0,41.0,107402.0,0
One Last Time,My Everything,Ariana Grande,2014-08-21,1465918510.0,110953.0,65876311.0,484923295.0,102.0,118.0,43.0,13.0,5273745.0,0
Malas Decisiones,K23,Kenia OS,2022-10-27,249199925.0,15573.0,11736236.0,35896326.0,21.0,479.0,15.0,4.0,576456.0,0
Dos Mil 16,Un Verano Sin Ti,Bad Bunny,2022-06-05,426904285.0,50219.0,17690466.0,20200537.0,15.0,86.0,4.0,9.0,629164.0,0
La Vaca Lola,Las 20 Mejores Canciones Infantiles,Toy Cantando,2013-10-06,38260236.0,3255.0,310554.0,97746040.0,28.0,86.0,15.0,17.0,4506.0,0
